Probe	Ensembl	chromosome_name
DHX35	ENSG00000101452	20
DNTTIP1	ENSG00000101457	20
MAP1LC3A	ENSG00000101460	20
PIGU	ENSG00000101464	20
TNNC2	ENSG00000101470	20
ACOT8	ENSG00000101473	20
C20orf3	ENSG00000101474	20
RPN2	ENSG00000118705	20
TGIF2	ENSG00000118707	20
GCNT7	ENSG00000124091	20
C20orf108	ENSG00000124098	20
PI3	ENSG00000124102	20
C20orf106	ENSG00000124103	20
SNX21	ENSG00000124104	20
SLPI	ENSG00000124107	20
WFDC3	ENSG00000124116	20
TTPAL	ENSG00000124120	20
PREX1	ENSG00000124126	20
KCNS1	ENSG00000124134	20
SDC4	ENSG00000124145	20
NCOA3	ENSG00000124151	20
PIGT	ENSG00000124155	20
NCOA5	ENSG00000124160	20
VAPB	ENSG00000124164	20
PARD6B	ENSG00000124171	20
ATP5E	ENSG00000124172	20
CHD6	ENSG00000124177	20
PLCG1	ENSG00000124181	20
TOX2	ENSG00000124191	20
SRSF6	ENSG00000124193	20
GTSF1L	ENSG00000124196	20
ARFGEF2	ENSG00000124198	20
ZNFX1	ENSG00000124201	20
ZNF831	ENSG00000124203	20
EDN3	ENSG00000124205	20
CSE1L	ENSG00000124207	20
RAB22A	ENSG00000124209	20
STAU1	ENSG00000124214	20
CDH26	ENSG00000124215	20
SNAI1	ENSG00000124216	20
MOCS3	ENSG00000124217	20
STX16	ENSG00000124222	20
PPP4R1L	ENSG00000124224	20
PMEPA1	ENSG00000124225	20
RNF114	ENSG00000124226	20
DDX27	ENSG00000124228	20
SEMG1	ENSG00000124233	20
BCAS4	ENSG00000124243	20
TP53TG5	ENSG00000124251	20
ZBP1	ENSG00000124256	20
NEURL2	ENSG00000124257	20
SRMS	ENSG00000125508	20
SLC2A4RG	ENSG00000125520	20
C20orf195	ENSG00000125531	20
PPDPF	ENSG00000125534	20
GPCPD1	ENSG00000125772	20
PANK2	ENSG00000125779	20
TGM3	ENSG00000125780	20
CD93	ENSG00000125810	20
GZF1	ENSG00000125812	20
NAPB	ENSG00000125814	20
CENPB	ENSG00000125817	20
PSMF1	ENSG00000125818	20
DTD1	ENSG00000125821	20
RBCK1	ENSG00000125826	20
TMX4	ENSG00000125827	20
STK35	ENSG00000125834	20
SNRPB	ENSG00000125835	20
NRSN2	ENSG00000125841	20
C20orf29	ENSG00000125843	20
RRBP1	ENSG00000125844	20
BMP2	ENSG00000125845	20
ZNF133	ENSG00000125846	20
MKKS	ENSG00000125863	20
BFSP1	ENSG00000125864	20
DSTN	ENSG00000125868	20
C20orf103	ENSG00000125869	20
SNRPB2	ENSG00000125870	20
C20orf72	ENSG00000125871	20
TBC1D20	ENSG00000125875	20
ITPA	ENSG00000125877	20
MCM8	ENSG00000125885	20
C20orf46	ENSG00000125895	20
FAM110A	ENSG00000125898	20
SIRPD	ENSG00000125900	20
MRPS26	ENSG00000125901	20
MMP24	ENSG00000125966	20
NECAB3	ENSG00000125967	20
ID1	ENSG00000125968	20
RALY	ENSG00000125970	20
DYNLRB1	ENSG00000125971	20
EIF2S2	ENSG00000125977	20
ERGIC3	ENSG00000125991	20
ROMO1	ENSG00000125995	20
CEP250	ENSG00000126001	20
PLAGL2	ENSG00000126003	20
ZBTB46	ENSG00000130584	20
PRIC285	ENSG00000130589	20
SAMD10	ENSG00000130590	20
ZNF337	ENSG00000130684	20
LAMA5	ENSG00000130702	20
OSBPL2	ENSG00000130703	20
ADRM1	ENSG00000130706	20
C20orf4	ENSG00000131043	20
RBM39	ENSG00000131051	20
ZNF341	ENSG00000131061	20
GGT7	ENSG00000131067	20
ACSS2	ENSG00000131069	20
HSPA12B	ENSG00000132622	20
ANKRD5	ENSG00000132623	20
FAM113A	ENSG00000132635	20
BTBD3	ENSG00000132640	20
PCNA	ENSG00000132646	20
NXT1	ENSG00000132661	20
POLR3F	ENSG00000132664	20
RIN2	ENSG00000132669	20
PTPRA	ENSG00000132670	20
CTNNBL1	ENSG00000132792	20
LPIN3	ENSG00000132793	20
ZSWIM3	ENSG00000132801	20
RBM38	ENSG00000132819	20
VSTM2L	ENSG00000132821	20
C20orf111	ENSG00000132823	20
SERINC3	ENSG00000132824	20
PPP1R3D	ENSG00000132825	20
C20orf94	ENSG00000149346	20
CSRP2BP	ENSG00000149474	20
TMC2	ENSG00000149488	20
FRG1B	ENSG00000149531	20
COMMD7	ENSG00000149600	20
C20orf165	ENSG00000149634	20
DSN1	ENSG00000149636	20
C20orf117	ENSG00000149639	20
LSM14B	ENSG00000149657	20
YTHDF1	ENSG00000149658	20
CABLES2	ENSG00000149679	20
ACSS1	ENSG00000154930	20
SLC13A3	ENSG00000158296	20
B4GALT5	ENSG00000158470	20
SPATA2	ENSG00000158480	20
BLCAP	ENSG00000166619	20
YWHAB	ENSG00000166913	20
ZSWIM1	ENSG00000168612	20
PKIG	ENSG00000168734	20
NANP	ENSG00000170191	20
RALGAPB	ENSG00000170471	20
SCAND1	ENSG00000171222	20
ASXL1	ENSG00000171456	20
BCL2L1	ENSG00000171552	20
C20orf201	ENSG00000171695	20
RGS19	ENSG00000171700	20
TCEA2	ENSG00000171703	20
RPS21	ENSG00000171858	20
PRNP	ENSG00000171867	20
ZNF217	ENSG00000171940	20
C20orf196	ENSG00000171984	20
CEBPB	ENSG00000172216	20
MACROD2	ENSG00000172264	20
SPTLC3	ENSG00000172296	20
TP53RK	ENSG00000172315	20
NAA20	ENSG00000173418	20
ZHX3	ENSG00000174306	20
SNHG11	ENSG00000174365	20
UBE2C	ENSG00000175063	20
C20orf197	ENSG00000176659	20
NCRNA00275	ENSG00000177410	20
SOX12	ENSG00000177732	20
THBD	ENSG00000178726	20
TSHZ2	ENSG00000182463	20
PLCB1	ENSG00000182621	20
ABHD16B	ENSG00000183260	20
SS18L1	ENSG00000184402	20
UBOX5	ENSG00000185019	20
SLC24A3	ENSG00000185052	20
L3MBTL1	ENSG00000185513	20
RALGAPA2	ENSG00000188559	20
SYCP2	ENSG00000196074	20
SIRPB2	ENSG00000196209	20
C20orf177	ENSG00000196227	20
PTPN1	ENSG00000196396	20
NCRNA00176	ENSG00000196421	20
C20orf96	ENSG00000196476	20
SULF2	ENSG00000196562	20
ZNF512B	ENSG00000196700	20
ADA	ENSG00000196839	20
ZGPAT	ENSG00000197114	20
SRC	ENSG00000197122	20
C20orf112	ENSG00000197183	20
FITM2	ENSG00000197296	20
STMN3	ENSG00000197457	20
ENTPD6	ENSG00000197586	20
SLC9A8	ENSG00000197818	20
ZNF335	ENSG00000198026	20
SIRPA	ENSG00000198053	20
DDRGK1	ENSG00000198171	20
UCKL1	ENSG00000198276	20
C20orf203	ENSG00000198547	20
NCOA6	ENSG00000198646	20
TOP1	ENSG00000198900	20
TGM2	ENSG00000198959	20
MIR103-2	ENSG00000199024	20
SNORA60	ENSG00000199266	20
LIME1	ENSG00000203896	20
SYS1	ENSG00000204070	20
MAFB	ENSG00000204103	20
MIR647	ENSG00000207554	20
SNORD17	ENSG00000212232	20
SNORD12	ENSG00000212304	20
C20orf107	ENSG00000213714	20
CPNE1	ENSG00000214078	20
FASTKD5	ENSG00000215251	20
VPS16	ENSG00000215305	20
SCRT2	ENSG00000215397	20
NPEPL1	ENSG00000215440	20
C20orf202	ENSG00000215595	20
SNORD110	ENSG00000221116	20
SNORD12B	ENSG00000222365	20
HAR1A	ENSG00000225978	20
SNORD57	ENSG00000226572	20
SNORD56	ENSG00000229686	20
HAR1B	ENSG00000231133	20
LOC388789	ENSG00000232388	20
PET117	ENSG00000232838	20
DPH3P1	ENSG00000233838	20
TSPY26P	ENSG00000235217	20
TMEM189	ENSG00000240849	20
SUMO1P1	ENSG00000241721	20
EIF6	ENSG00000242372	20
TNFRSF6B	ENSG00000243509	20
NFS1	ENSG00000244005	20
DBNDD2	ENSG00000244274	20
RBM12	ENSG00000244462	20
UBE2V1	ENSG00000244687	20
ZCCHC3	ENSG00000247315	20
RTEL1	ENSG00000258366	20
XKR7	ENSG00000260903	20
SRXN1	ENSG00000271303	20
UCKL1-AS1	ENSG00000280213	20
MIR663	ENSG00000284419	20
MIR1914	ENSG00000284433	20
C20orf134	ENSG00000288649	20
PRDM15	ENSG00000141956	21
PFKL	ENSG00000141959	21
COL6A1	ENSG00000142156	21
IFNAR1	ENSG00000142166	21
SOD1	ENSG00000142168	21
COL6A2	ENSG00000142173	21
SIK1	ENSG00000142178	21
DNMT3L	ENSG00000142182	21
TRPM2	ENSG00000142185	21
APP	ENSG00000142192	21
DOPEY2	ENSG00000142197	21
URB1	ENSG00000142207	21
C21orf91	ENSG00000154642	21
CHODL	ENSG00000154645	21
MRPL39	ENSG00000154719	21
JAM2	ENSG00000154721	21
ATP5J	ENSG00000154723	21
GABPA	ENSG00000154727	21
ADAMTS1	ENSG00000154734	21
ADAMTS5	ENSG00000154736	21
HSPA13	ENSG00000155304	21
SAMSN1	ENSG00000155307	21
USP25	ENSG00000155313	21
N6AMT1	ENSG00000156239	21
RWDD2B	ENSG00000156253	21
USP16	ENSG00000156256	21
CCT8	ENSG00000156261	21
C21orf7	ENSG00000156265	21
BACH1	ENSG00000156273	21
TIAM1	ENSG00000156299	21
SFRS15	ENSG00000156304	21
DSCR3	ENSG00000157538	21
DYRK1A	ENSG00000157540	21
KCNJ15	ENSG00000157551	21
ERG	ENSG00000157554	21
ETS2	ENSG00000157557	21
LCA5L	ENSG00000157578	21
MX1	ENSG00000157601	21
C2CD2	ENSG00000157617	21
C21orf45	ENSG00000159055	21
C21orf59	ENSG00000159079	21
SYNJ1	ENSG00000159082	21
IFNAR2	ENSG00000159110	21
SON	ENSG00000159140	21
DONSON	ENSG00000159147	21
KCNE2	ENSG00000159197	21
RCAN1	ENSG00000159200	21
CLIC6	ENSG00000159212	21
RUNX1	ENSG00000159216	21
CBR1	ENSG00000159228	21
CBR3	ENSG00000159231	21
MORC3	ENSG00000159256	21
CHAF1B	ENSG00000159259	21
SIM2	ENSG00000159263	21
HLCS	ENSG00000159267	21
ABCG1	ENSG00000160179	21
TFF3	ENSG00000160180	21
TMPRSS3	ENSG00000160183	21
UBASH3A	ENSG00000160185	21
RSPH1	ENSG00000160188	21
SLC37A1	ENSG00000160190	21
PDE9A	ENSG00000160191	21
WDR4	ENSG00000160193	21
NDUFV3	ENSG00000160194	21
PKNOX1	ENSG00000160199	21
CBS	ENSG00000160200	21
U2AF1	ENSG00000160201	21
HSF2BP	ENSG00000160207	21
RRP1B	ENSG00000160208	21
PDXK	ENSG00000160209	21
CSTB	ENSG00000160213	21
RRP1	ENSG00000160214	21
AGPAT3	ENSG00000160216	21
TRAPPC10	ENSG00000160218	21
C21orf33	ENSG00000160221	21
ICOSLG	ENSG00000160223	21
AIRE	ENSG00000160224	21
C21orf2	ENSG00000160226	21
LRRC3	ENSG00000160233	21
ITGB2	ENSG00000160255	21
C21orf70	ENSG00000160256	21
MCM3AP	ENSG00000160294	21
C21orf58	ENSG00000160298	21
PCNT	ENSG00000160299	21
DIP2A	ENSG00000160305	21
S100B	ENSG00000160307	21
PRMT2	ENSG00000160310	21
CYYR1	ENSG00000166265	21
C21orf63	ENSG00000166979	21
GRIK1	ENSG00000171189	21
ZNF295	ENSG00000173276	21
SLC19A1	ENSG00000173638	21
C21orf29	ENSG00000175894	21
UMODL1	ENSG00000177398	21
KCNE1	ENSG00000180509	21
NRIP1	ENSG00000180530	21
BACE2	ENSG00000182240	21
YBEY	ENSG00000182362	21
TTC3	ENSG00000182670	21
COL18A1	ENSG00000182871	21
C21orf90	ENSG00000182912	21
C21orf67	ENSG00000183250	21
PTTG1IP	ENSG00000183255	21
RIPK4	ENSG00000183421	21
MX2	ENSG00000183486	21
PSMG1	ENSG00000183527	21
PCBP3	ENSG00000183570	21
FAM3B	ENSG00000183844	21
OLIG1	ENSG00000184221	21
C21orf128	ENSG00000184385	21
UBE2G2	ENSG00000184787	21
SUMO3	ENSG00000184900	21
RBM11	ENSG00000185272	21
SH3BGR	ENSG00000185437	21
BRWD1	ENSG00000185658	21
PIGP	ENSG00000185808	21
SETD4	ENSG00000185917	21
POFUT2	ENSG00000186866	21
ADARB1	ENSG00000197381	21
SLC5A3	ENSG00000198743	21
LTN1	ENSG00000198862	21
HMGN1	ENSG00000205581	21
FAM165B	ENSG00000205670	21
ITSN1	ENSG00000205726	21
CRYZL1	ENSG00000205758	21
OLIG2	ENSG00000205927	21
MCM3AP-AS1	ENSG00000215424	21
NCRNA00189	ENSG00000215533	21
C21orf81	ENSG00000215559	21
NCRNA00161	ENSG00000226935	21
C21orf82	ENSG00000227456	21
MIR155HG	ENSG00000234883	21
C21orf122	ENSG00000235374	21
ATP5O	ENSG00000241837	21
PWP2	ENSG00000241945	21
TCP10L	ENSG00000242220	21
ABCC13	ENSG00000243064	21
IL10RB	ENSG00000243646	21
MRPS6	ENSG00000243927	21
NCRNA00257	ENSG00000255568	21
C21orf119	ENSG00000256073	21
MIR3648	ENSG00000275708	21
PLAC4	ENSG00000280109	21
C21orf15	ENSG00000290541	21
MAPK8IP2	ENSG00000008735	22
BID	ENSG00000015475	22
TYMP	ENSG00000025708	22
NCAPH2	ENSG00000025770	22
RTN4R	ENSG00000040608	22
TBC1D22A	ENSG00000054611	22
CECR5	ENSG00000069998	22
UFD1L	ENSG00000070010	22
CLTCL1	ENSG00000070371	22
DGCR2	ENSG00000070413	22
PANX2	ENSG00000073150	22
SELO	ENSG00000073169	22
GTSE1	ENSG00000075218	22
TTC38	ENSG00000075234	22
GRAMD4	ENSG00000075240	22
CELSR1	ENSG00000075275	22
SMC1B	ENSG00000077935	22
RABL2B	ENSG00000079974	22
NUP50	ENSG00000093000	22
CDC45	ENSG00000093009	22
COMT	ENSG00000093010	22
CECR1	ENSG00000093072	22
ARVCF	ENSG00000099889	22
TRMT2A	ENSG00000099899	22
RANBP1	ENSG00000099901	22
ZDHHC8	ENSG00000099904	22
KLHL22	ENSG00000099910	22
MED15	ENSG00000099917	22
SNAP29	ENSG00000099940	22
CRKL	ENSG00000099942	22
LZTR1	ENSG00000099949	22
CECR2	ENSG00000099954	22
P2RX6	ENSG00000099957	22
SLC7A4	ENSG00000099960	22
BCL2L13	ENSG00000099968	22
OSM	ENSG00000099985	22
TBC1D10A	ENSG00000099992	22
SUSD2	ENSG00000099994	22
SF3A1	ENSG00000099995	22
GGT5	ENSG00000099998	22
RNF215	ENSG00000099999	22
SEC14L2	ENSG00000100003	22
SEC14L3	ENSG00000100012	22
SPECC1L	ENSG00000100014	22
PPIL2	ENSG00000100023	22
UPB1	ENSG00000100024	22
YPEL1	ENSG00000100027	22
SNRPD3	ENSG00000100028	22
PES1	ENSG00000100029	22
MAPK1	ENSG00000100030	22
GGT1	ENSG00000100031	22
PPM1F	ENSG00000100034	22
SLC35E4	ENSG00000100036	22
TOP3B	ENSG00000100038	22
CYTH4	ENSG00000100055	22
DGCR14	ENSG00000100056	22
CRYBB2P1	ENSG00000100058	22
MFNG	ENSG00000100060	22
CARD10	ENSG00000100065	22
LRP5L	ENSG00000100068	22
SLC25A1	ENSG00000100075	22
ADRBK2	ENSG00000100077	22
LGALS2	ENSG00000100079	22
GGA1	ENSG00000100083	22
HIRA	ENSG00000100084	22
SH3BP1	ENSG00000100092	22
SEZ6L	ENSG00000100095	22
LGALS1	ENSG00000100097	22
HPS4	ENSG00000100099	22
PIK3IP1	ENSG00000100100	22
SRRD	ENSG00000100104	22
PATZ1	ENSG00000100105	22
TRIOBP	ENSG00000100106	22
TFIP11	ENSG00000100109	22
GCAT	ENSG00000100116	22
CRYBB1	ENSG00000100122	22
ANKRD54	ENSG00000100124	22
EIF3L	ENSG00000100129	22
NHP2L1	ENSG00000100138	22
MICALL1	ENSG00000100139	22
POLR2F	ENSG00000100142	22
SOX10	ENSG00000100146	22
CCDC134	ENSG00000100147	22
DEPDC5	ENSG00000100150	22
PICK1	ENSG00000100151	22
TTC28	ENSG00000100154	22
CENPM	ENSG00000100162	22
SEPT3	ENSG00000100167	22
psiTPTE22	ENSG00000100181	22
KDELR3	ENSG00000100196	22
DDX17	ENSG00000100201	22
HSCB	ENSG00000100209	22
CBY1	ENSG00000100211	22
TOMM22	ENSG00000100216	22
RTDR1	ENSG00000100218	22
XBP1	ENSG00000100219	22
C22orf28	ENSG00000100220	22
JOSD1	ENSG00000100221	22
FBXO7	ENSG00000100225	22
GTPBP1	ENSG00000100226	22
POLDIP3	ENSG00000100227	22
RAB36	ENSG00000100228	22
TIMP3	ENSG00000100234	22
PPP6R2	ENSG00000100239	22
SBF1	ENSG00000100241	22
SUN2	ENSG00000100242	22
CYB5R3	ENSG00000100243	22
DNAL4	ENSG00000100246	22
MIOX	ENSG00000100253	22
LMF2	ENSG00000100258	22
RHBDD3	ENSG00000100263	22
PACSIN2	ENSG00000100266	22
TTLL1	ENSG00000100271	22
RASL10A	ENSG00000100276	22
AP1B1	ENSG00000100280	22
HMGXB4	ENSG00000100281	22
TOM1	ENSG00000100284	22
NEFH	ENSG00000100285	22
CHKB	ENSG00000100288	22
BIK	ENSG00000100290	22
HMOX1	ENSG00000100292	22
MCAT	ENSG00000100294	22
THOC5	ENSG00000100296	22
MCM5	ENSG00000100297	22
APOBEC3H	ENSG00000100298	22
ARSA	ENSG00000100299	22
TSPO	ENSG00000100300	22
TTLL12	ENSG00000100304	22
CBX7	ENSG00000100307	22
PDGFB	ENSG00000100311	22
CABP7	ENSG00000100314	22
RPL3	ENSG00000100316	22
ZMAT5	ENSG00000100319	22
SYNGR1	ENSG00000100321	22
TAB1	ENSG00000100324	22
ASCC2	ENSG00000100325	22
MTMR3	ENSG00000100330	22
SMCR7L	ENSG00000100335	22
APOL4	ENSG00000100336	22
APOL1	ENSG00000100342	22
MYH9	ENSG00000100345	22
CACNA1I	ENSG00000100346	22
SAMM50	ENSG00000100347	22
TXN2	ENSG00000100348	22
FOXRED2	ENSG00000100350	22
GRAP2	ENSG00000100351	22
EIF3D	ENSG00000100353	22
TNRC6B	ENSG00000100354	22
SGSM3	ENSG00000100359	22
IFT27	ENSG00000100360	22
C22orf9	ENSG00000100364	22
CSF2RB	ENSG00000100368	22
SLC25A17	ENSG00000100372	22
UPK3A	ENSG00000100373	22
FAM118A	ENSG00000100376	22
KCTD17	ENSG00000100379	22
ST13	ENSG00000100380	22
IL2RB	ENSG00000100385	22
RBX1	ENSG00000100387	22
EP300	ENSG00000100393	22
L3MBTL2	ENSG00000100395	22
CHADL	ENSG00000100399	22
RANGAP1	ENSG00000100401	22
ZC3H7B	ENSG00000100403	22
PHF5A	ENSG00000100410	22
ACO2	ENSG00000100412	22
POLR3H	ENSG00000100413	22
TRMU	ENSG00000100416	22
PMM1	ENSG00000100417	22
PPPDE2	ENSG00000100418	22
CERK	ENSG00000100422	22
BRD1	ENSG00000100425	22
ZBED4	ENSG00000100426	22
MLC1	ENSG00000100427	22
HDAC10	ENSG00000100429	22
TUBGCP6	ENSG00000128159	22
ADM2	ENSG00000128165	22
DGCR6L	ENSG00000128185	22
DGCR8	ENSG00000128191	22
ASPHD2	ENSG00000128203	22
VPREB3	ENSG00000128218	22
SDF2L1	ENSG00000128228	22
GAL3ST1	ENSG00000128242	22
YWHAH	ENSG00000128245	22
RFPL2	ENSG00000128253	22
GNAZ	ENSG00000128266	22
MGAT3	ENSG00000128268	22
ADORA2A	ENSG00000128271	22
ATF4	ENSG00000128272	22
A4GALT	ENSG00000128274	22
CDC42EP1	ENSG00000128283	22
APOL3	ENSG00000128284	22
MCHR1	ENSG00000128285	22
TPST2	ENSG00000128294	22
BAIAP2L2	ENSG00000128298	22
MPST	ENSG00000128309	22
TST	ENSG00000128311	22
IGLL1	ENSG00000128322	22
APOL2	ENSG00000128335	22
RAC2	ENSG00000128340	22
LIF	ENSG00000128342	22
C22orf23	ENSG00000128346	22
APOBEC3F	ENSG00000128394	22
RIBC2	ENSG00000128408	22
KLHDC7B	ENSG00000130487	22
ATXN10	ENSG00000130638	22
PKDREJ	ENSG00000130943	22
ATP6V1E1	ENSG00000131100	22
MORC2	ENSG00000133422	22
LARGE	ENSG00000133424	22
MYO18B	ENSG00000133454	22
C1QTNF6	ENSG00000133466	22
FAM83F	ENSG00000133477	22
SEC14L4	ENSG00000133488	22
C22orf13	ENSG00000138867	22
RNF185	ENSG00000138942	22
PARVG	ENSG00000138964	22
SCUBE1	ENSG00000159307	22
RGL4	ENSG00000159496	22
CCDC117	ENSG00000159873	22
TNFRSF13C	ENSG00000159958	22
YDJC	ENSG00000161179	22
CCDC116	ENSG00000161180	22
ELFN2	ENSG00000166897	22
SGSM1	ENSG00000167037	22
DUSP18	ENSG00000167065	22
TEF	ENSG00000167074	22
MEI1	ENSG00000167077	22
MN1	ENSG00000169184	22
VPREB1	ENSG00000169575	22
HIC2	ENSG00000169635	22
TRABD	ENSG00000170638	22
CSDC2	ENSG00000172346	22
DNAJB7	ENSG00000172404	22
XKR3	ENSG00000172967	22
FAM109B	ENSG00000177096	22
IL17RA	ENSG00000177663	22
ODF3B	ENSG00000177989	22
C22orf36	ENSG00000178026	22
C22orf45	ENSG00000178803	22
APOBEC3B	ENSG00000179750	22
PITPNB	ENSG00000180957	22
C22orf26	ENSG00000182257	22
LIMK2	ENSG00000182541	22
RRP7B	ENSG00000182841	22
ALG12	ENSG00000182858	22
SLC25A18	ENSG00000182902	22
EWSR1	ENSG00000182944	22
WBP2NL	ENSG00000183066	22
CECR6	ENSG00000183307	22
PI4KAP2	ENSG00000183506	22
C22orf30	ENSG00000183530	22
SERHL2	ENSG00000183569	22
ZNRF3	ENSG00000183579	22
C22orf25	ENSG00000183597	22
DGCR6	ENSG00000183628	22
CBX6	ENSG00000183741	22
KREMEN1	ENSG00000183762	22
CHEK2	ENSG00000183765	22
AIFM3	ENSG00000183773	22
TUBA8	ENSG00000183785	22
TOB2	ENSG00000183864	22
SMTN	ENSG00000183963	22
TBX1	ENSG00000184058	22
UQCR10	ENSG00000184076	22
CLDN5	ENSG00000184113	22
NIPSNAP1	ENSG00000184117	22
CRELD2	ENSG00000184164	22
C22orf46	ENSG00000184208	22
RPL23AP82	ENSG00000184319	22
PLA2G6	ENSG00000184381	22
THAP7	ENSG00000184436	22
TXNRD2	ENSG00000184470	22
SEPT5	ENSG00000184702	22
EIF4ENIF1	ENSG00000184708	22
OSBP2	ENSG00000184792	22
USP18	ENSG00000184979	22
MAFF	ENSG00000185022	22
INPP5J	ENSG00000185133	22
ZNF74	ENSG00000185252	22
TCN2	ENSG00000185339	22
GAS2L1	ENSG00000185340	22
MAPK11	ENSG00000185386	22
MRPL40	ENSG00000185608	22
UBE2L3	ENSG00000185651	22
SYN3	ENSG00000185666	22
DRG1	ENSG00000185721	22
CECR4	ENSG00000185837	22
GNB1L	ENSG00000185838	22
NF2	ENSG00000186575	22
PRR5	ENSG00000186654	22
BCR	ENSG00000186716	22
PPARA	ENSG00000186951	22
EMID1	ENSG00000186998	22
TMPRSS6	ENSG00000187045	22
RPS19BP1	ENSG00000187051	22
ZNF70	ENSG00000187792	22
CCDC157	ENSG00000187860	22
MAPK12	ENSG00000188130	22
C22orf34	ENSG00000188511	22
LDOC1L	ENSG00000188636	22
PARVB	ENSG00000188677	22
H1F0	ENSG00000189060	22
C22orf43	ENSG00000189269	22
RRP7A	ENSG00000189306	22
XPNPEP3	ENSG00000196236	22
XRCC6	ENSG00000196419	22
PLXNB2	ENSG00000196576	22
KIAA1671	ENSG00000197077	22
SFI1	ENSG00000198089	22
PIM3	ENSG00000198355	22
TMEM184B	ENSG00000198792	22
SELM	ENSG00000198832	22
SREBF2	ENSG00000198911	22
NAGA	ENSG00000198951	22
CPT1B	ENSG00000205560	22
FAM116B	ENSG00000205593	22
C22orf40	ENSG00000205643	22
RFPL3S	ENSG00000205853	22
IGLL3P	ENSG00000206066	22
SNORD83B	ENSG00000209480	22
SNORD83A	ENSG00000209482	22
CSNK1E	ENSG00000213923	22
C22orf29	ENSG00000215012	22
PEX26	ENSG00000215193	22
BCRP3	ENSG00000215481	22
NPTXR	ENSG00000221890	22
APOL6	ENSG00000221963	22
RFPL1S	ENSG00000225465	22
MIAT	ENSG00000225783	22
TMEM191A	ENSG00000226287	22
FBXW4P1	ENSG00000230701	22
NFAM1	ENSG00000235568	22
TTC28-AS1	ENSG00000235954	22
C22orf27	ENSG00000235989	22
CECR7	ENSG00000237438	22
GATSL3	ENSG00000239282	22
APOBEC3G	ENSG00000239713	22
ADSL	ENSG00000239900	22
PDXP	ENSG00000241360	22
PISD	ENSG00000241878	22
PI4KA	ENSG00000241973	22
MTFP1	ENSG00000242114	22
ARFGAP3	ENSG00000242247	22
C22orf39	ENSG00000242259	22
MICAL3	ENSG00000243156	22
APOBEC3D	ENSG00000243811	22
SCARF2	ENSG00000244486	22
APOBEC3C	ENSG00000244509	22
ATP5L2	ENSG00000249222	22
SHANK3	ENSG00000251322	22
TUG1	ENSG00000253352	22
IGLL5	ENSG00000254709	22
DGCR10	ENSG00000273032	22
DGCR11	ENSG00000273311	22
NOL12	ENSG00000273899	22
PI4KAP1	ENSG00000274602	22
RIMBP3	ENSG00000275793	22
SSTR3	ENSG00000278195	22
MIR650	ENSG00000284049	22
SCO2	ENSG00000284194	22
RBM5	ENSG00000003756	3
PLXND1	ENSG00000004399	3
RBM6	ENSG00000004534	3
ZMYND10	ENSG00000004838	3
CACNA2D2	ENSG00000007402	3
DLEC1	ENSG00000008226	3
CELSR3	ENSG00000008300	3
SS18L2	ENSG00000008324	3
SEC62	ENSG00000008952	3
UQCRC1	ENSG00000010256	3
HHATL	ENSG00000010282	3
PHF7	ENSG00000010318	3
SEMA3G	ENSG00000010319	3
NISCH	ENSG00000010322	3
STAB1	ENSG00000010327	3
ABHD5	ENSG00000011198	3
LARS2	ENSG00000011376	3
SEMA3B	ENSG00000012171	3
LTF	ENSG00000012223	3
ACPP	ENSG00000014257	3
CHDH	ENSG00000016391	3
GLT8D1	ENSG00000016864	3
ATP2C1	ENSG00000017260	3
WWTR1	ENSG00000018408	3
ALAS1	ENSG00000023330	3
ARHGAP31	ENSG00000031081	3
SLC4A7	ENSG00000033867	3
ASTE1	ENSG00000034533	3
TBC1D23	ENSG00000036054	3
LSG1	ENSG00000041802	3
PARP3	ENSG00000041880	3
DCUN1D1	ENSG00000043093	3
CP	ENSG00000047457	3
MAP4	ENSG00000047849	3
POLQ	ENSG00000051341	3
PIK3CB	ENSG00000051382	3
MCF2L2	ENSG00000053524	3
ITIH4	ENSG00000055955	3
ITIH1	ENSG00000055957	3
IL17RB	ENSG00000056736	3
DCBLD2	ENSG00000057019	3
USP13	ENSG00000058056	3
ATP11B	ENSG00000058063	3
SEC61A1	ENSG00000058262	3
DGKG	ENSG00000058866	3
ACAA1	ENSG00000060971	3
TNK2	ENSG00000061938	3
ST3GAL6	ENSG00000064225	3
PDIA5	ENSG00000065485	3
NDUFB4	ENSG00000065518	3
MYLK	ENSG00000065534	3
ZBTB11	ENSG00000066422	3
RHOA	ENSG00000067560	3
HYAL2	ENSG00000068001	3
RASSF1	ENSG00000068028	3
IP6K2	ENSG00000068745	3
IFT80	ENSG00000068885	3
ATP1B3	ENSG00000069849	3
PFN2	ENSG00000070087	3
ZXDC	ENSG00000070476	3
RAD18	ENSG00000070950	3
LMCD1	ENSG00000071282	3
HLTF	ENSG00000071794	3
TFRC	ENSG00000072274	3
TRNT1	ENSG00000072756	3
SIDT1	ENSG00000072858	3
MCM2	ENSG00000073111	3
TP63	ENSG00000073282	3
PPP2R3A	ENSG00000073711	3
IGF2BP2	ENSG00000073792	3
MAP3K13	ENSG00000073803	3
ST6GAL1	ENSG00000073849	3
MGLL	ENSG00000074416	3
FNDC3B	ENSG00000075420	3
PLD1	ENSG00000075651	3
DLG1	ENSG00000075711	3
RAB7A	ENSG00000075785	3
